fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,sulphates,alcohol,type,pHValue,taste
7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,0.64,9.6,red,quite acidic,bad
9.3,0.39,0.44,2.1,0.107,34.0,125.0,0.9978,1.22,9.5,red,very acidic,bad
7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,0.53,9.0,red,midly acidic,bad
7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,0.54,9.5,red,quite acidic,bad
8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,1.95,9.9,red,extremly acidic,normal
8.6,0.49,0.29,2.0,0.11,19.0,133.0,0.9972,1.98,9.8,red,extremly acidic,bad
7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,0.64,9.6,red,quite acidic,bad
5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,0.48,10.5,red,acidic,bad
4.7,0.6,0.17,2.3,0.058,17.0,106.0,0.9932,0.6,12.9,red,lightly acidic,normal
6.8,0.775,0.0,3.0,0.102,8.0,23.0,0.9965,0.56,10.7,red,midly acidic,bad
7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,0.63,9.2,red,quite acidic,bad
7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,0.56,9.8,red,quite acidic,bad
8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,0.59,9.0,red,quite acidic,normal
8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,0.61,10.2,red,midly acidic,normal
7.8,0.5,0.3,1.9,0.075,8.0,22.0,0.9959,0.56,10.4,red,quite acidic,normal
8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,0.59,9.0,red,quite acidic,normal
8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,0.51,9.2,red,quite acidic,bad
7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,0.48,9.4,red,quite acidic,bad
8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,0.51,9.2,red,quite acidic,bad
7.8,0.41,0.68,1.7,0.467,18.0,69.0,0.9973,1.31,9.3,red,very acidic,bad
6.2,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,0.79,9.3,red,midly acidic,bad
8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,0.8,9.6,red,quite acidic,normal
8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,0.69,9.3,red,quite acidic,bad
7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,0.93,9.5,red,very acidic,bad
8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,0.66,9.8,red,very acidic,bad
8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,0.66,9.8,red,very acidic,bad
10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,0.67,9.7,red,quite acidic,normal
7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,0.93,9.5,red,very acidic,bad
9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,0.63,10.5,red,very acidic,normal
8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,0.61,10.0,red,quite acidic,normal
7.8,0.56,0.12,2.0,0.082,7.0,28.0,0.997,0.5,9.4,red,quite acidic,normal
8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,0.6,10.9,red,quite acidic,normal
7.0,0.69,0.08,1.8,0.097,22.0,89.0,0.9959,0.54,9.2,red,quite acidic,normal
7.3,1.07,0.09,1.7,0.178,10.0,89.0,0.9962,0.57,9.0,red,quite acidic,bad
8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,0.6,10.9,red,quite acidic,normal
7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,0.52,9.2,red,midly acidic,bad
8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,0.53,9.5,red,midly acidic,bad
7.8,0.5,0.17,1.6,0.082,21.0,102.0,0.996,0.48,9.5,red,quite acidic,bad
9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,0.7,9.4,red,very acidic,bad
8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,0.49,10.9,red,midly acidic,bad
8.1,1.33,0.0,1.8,0.082,3.0,12.0,0.9964,0.48,10.9,red,midly acidic,bad
8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,0.92,10.5,red,midly acidic,good
6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,0.57,9.4,red,midly acidic,bad
8.0,0.745,0.56,2.0,0.118,30.0,134.0,0.9968,0.66,9.4,red,quite acidic,bad
5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,0.63,13.0,red,acidic,bad
5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,0.63,13.0,red,acidic,bad
6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,0.58,9.8,red,midly acidic,normal
7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,0.55,9.9,red,quite acidic,normal
8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,0.82,9.6,red,very acidic,bad
8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,0.77,9.5,red,quite acidic,bad
7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,0.64,9.2,red,midly acidic,bad
7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,0.54,9.5,red,quite acidic,bad
7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,0.54,9.5,red,quite acidic,bad
8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,0.82,9.6,red,very acidic,bad
8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,0.77,9.5,red,quite acidic,bad
5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,0.79,14.0,red,acidic,normal
6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,0.58,9.4,red,quite acidic,bad
5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,0.79,14.0,red,acidic,normal
8.1,0.67,0.55,1.8,0.117,32.0,141.0,0.9968,0.62,9.4,red,very acidic,bad
5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,0.52,10.0,red,midly acidic,bad
7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,0.8,9.3,red,very acidic,bad
6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,0.58,10.2,red,midly acidic,normal
8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,0.61,10.5,red,midly acidic,normal
7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,0.53,10.3,red,quite acidic,normal
9.2,0.52,1.0,3.4,0.61,32.0,69.0,0.9996,2.0,9.4,red,extremly acidic,bad
7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,0.54,10.1,red,quite acidic,bad
7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,0.54,10.1,red,quite acidic,bad
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,0.72,10.5,red,midly acidic,bad
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,0.71,10.5,red,midly acidic,bad
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,0.72,10.5,red,midly acidic,bad
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,0.71,10.5,red,midly acidic,bad
7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,0.5,9.3,red,midly acidic,bad
6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,0.57,9.3,red,midly acidic,normal
7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,0.56,9.6,red,quite acidic,bad
7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,1.08,9.2,red,very acidic,bad
7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,0.56,10.0,red,quite acidic,normal
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,0.49,9.4,red,quite acidic,bad
7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,0.49,9.4,red,quite acidic,bad
7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,0.62,9.5,red,very acidic,bad
6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,0.52,10.2,red,quite acidic,bad
7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,0.48,9.0,red,quite acidic,bad
6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,0.55,10.4,red,midly acidic,normal
7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,1.59,9.5,red,very acidic,bad
7.9,0.885,0.03,1.8,0.058,4.0,8.0,0.9972,0.33,9.1,red,quite acidic,bad
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,0.61,9.2,red,quite acidic,normal
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,0.61,9.2,red,quite acidic,normal
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,0.57,11.5,red,midly acidic,normal
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,0.47,9.5,red,quite acidic,bad
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,0.78,9.5,red,quite acidic,bad
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,0.47,9.5,red,quite acidic,bad
7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,0.61,10.5,red,midly acidic,normal
7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,0.56,9.6,red,midly acidic,bad
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,0.59,9.5,red,very acidic,bad
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,0.59,9.5,red,very acidic,bad
8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,1.02,9.3,red,very acidic,bad
7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,0.52,9.3,red,midly acidic,bad
6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,0.58,9.3,red,midly acidic,bad
6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,0.58,9.3,red,midly acidic,normal
8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,0.53,9.7,red,quite acidic,bad
7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,0.55,9.2,red,quite acidic,bad
7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,0.49,9.7,red,quite acidic,bad
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,0.55,9.5,red,quite acidic,bad
7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,0.55,9.5,red,quite acidic,bad
8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,0.62,9.4,red,quite acidic,bad
6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,0.62,9.8,red,midly acidic,normal
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,0.61,9.5,red,quite acidic,bad
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,0.55,9.7,red,quite acidic,bad
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,0.55,9.7,red,quite acidic,bad
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,0.54,9.4,red,quite acidic,bad
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,0.59,10.2,red,midly acidic,bad
11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,0.97,10.1,red,very acidic,normal
5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,0.85,13.0,red,midly acidic,good
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,0.43,11.4,red,midly acidic,bad
9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,0.82,10.3,red,quite acidic,good
8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,1.03,9.3,red,very acidic,bad
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,0.79,9.5,red,quite acidic,bad
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,0.55,9.2,red,quite acidic,bad
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,0.56,9.2,red,quite acidic,normal
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,0.77,10.8,red,quite acidic,good
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,0.77,10.8,red,quite acidic,good
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,0.53,9.3,red,quite acidic,bad
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,0.67,9.4,red,quite acidic,bad
11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,0.88,10.5,red,quite acidic,good
9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,0.86,12.4,red,quite acidic,normal
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,0.56,10.0,red,quite acidic,normal
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,0.67,10.2,red,quite acidic,normal
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,0.43,10.1,red,quite acidic,bad
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,0.71,9.8,red,quite acidic,normal
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,0.76,10.5,red,quite acidic,bad
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,0.57,11.0,red,very acidic,bad
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,0.55,9.1,red,quite acidic,bad
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,0.54,9.7,red,quite acidic,bad
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,0.6,9.5,red,quite acidic,bad
7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,0.59,9.4,red,quite acidic,normal
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,0.57,9.4,red,very acidic,bad
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,0.6,9.5,red,midly acidic,bad
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,0.6,10.0,red,quite acidic,normal
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,0.57,10.4,red,quite acidic,bad
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,0.58,10.5,red,quite acidic,normal
8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,1.61,9.5,red,very acidic,normal
9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,0.63,9.8,red,quite acidic,bad
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,0.58,10.5,red,quite acidic,normal
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,0.5,11.0,red,midly acidic,bad
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,0.62,12.2,red,midly acidic,good
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,0.52,9.9,red,quite acidic,normal
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,0.7,9.6,red,quite acidic,normal
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,0.5,11.0,red,midly acidic,bad
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,0.55,9.0,red,quite acidic,normal
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,0.58,9.0,red,quite acidic,normal
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,0.58,9.0,red,quite acidic,normal
7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,0.58,9.2,red,quite acidic,normal
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,0.58,9.0,red,quite acidic,normal
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,0.55,9.0,red,quite acidic,normal
8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,1.09,9.3,red,very acidic,bad
12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,0.71,10.9,red,very acidic,normal
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,0.49,9.8,red,very acidic,normal
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,0.84,9.2,red,very acidic,good
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,0.84,9.2,red,very acidic,good
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,0.96,9.9,red,acidic,normal
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,0.52,9.5,red,quite acidic,bad
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,0.45,9.3,red,quite acidic,bad
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,0.48,9.8,red,quite acidic,normal
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,0.96,9.9,red,acidic,normal
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,0.78,10.0,red,quite acidic,normal
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,0.7,9.9,red,midly acidic,normal
11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,0.53,10.5,red,very acidic,bad
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,0.59,9.5,red,quite acidic,bad
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,0.7,9.9,red,midly acidic,normal
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,0.57,9.3,red,quite acidic,bad
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,0.62,9.2,red,quite acidic,bad
6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,0.67,9.2,red,midly acidic,bad
7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,1.26,9.4,red,very acidic,bad
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,0.8,10.5,red,quite acidic,good
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,0.65,9.3,red,quite acidic,bad
7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,0.6,9.4,red,quite acidic,bad
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,0.57,10.0,red,quite acidic,bad
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,0.67,9.3,red,quite acidic,bad
12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,0.87,10.9,red,very acidic,bad
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,0.72,10.2,red,quite acidic,good
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,0.72,9.8,red,acidic,bad
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,0.86,12.8,red,quite acidic,good
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,0.91,9.4,red,acidic,normal
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,0.97,10.1,red,quite acidic,normal
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,0.67,10.7,red,quite acidic,normal
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,0.97,10.1,red,quite acidic,normal
10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,0.78,10.1,red,quite acidic,bad
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,0.64,9.4,red,quite acidic,bad
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,0.77,9.4,red,quite acidic,bad
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,0.67,10.7,red,quite acidic,normal
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,0.91,9.4,red,acidic,normal
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,0.97,10.1,red,quite acidic,normal
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,0.82,12.6,red,quite acidic,good
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,0.77,10.5,red,quite acidic,good
11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,0.82,9.3,red,very acidic,normal
7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,1.08,9.9,red,quite acidic,good
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,0.57,9.1,red,quite acidic,bad
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,0.77,10.5,red,quite acidic,good
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,0.71,9.8,red,quite acidic,bad
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,0.71,9.8,red,quite acidic,bad
12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,0.76,10.3,red,very acidic,normal
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,0.7,10.3,red,quite acidic,normal
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,0.86,10.6,red,quite acidic,good
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,0.95,9.2,red,quite acidic,bad
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,0.86,10.6,red,quite acidic,good
11.0,0.2,0.48,2.0,0.343,6.0,18.0,0.9979,0.71,10.5,red,quite acidic,bad
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,0.64,10.3,red,quite acidic,normal
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,0.6,10.1,red,midly acidic,normal
13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,0.81,9.5,red,very acidic,normal
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,0.64,9.5,red,very acidic,bad
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,0.52,9.9,red,very acidic,bad
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,0.73,9.6,red,acidic,bad
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,0.8,9.7,red,acidic,bad
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,0.71,9.6,red,acidic,bad
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,0.59,10.7,red,quite acidic,normal
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,0.64,10.1,red,quite acidic,normal
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,0.72,10.0,red,midly acidic,bad
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,0.54,9.5,red,quite acidic,bad
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,0.52,9.2,red,quite acidic,bad
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,0.59,9.3,red,very acidic,normal
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,0.52,9.4,red,quite acidic,bad
10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,0.62,9.5,red,very acidic,normal
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,0.63,9.5,red,very acidic,normal
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,0.53,9.5,red,midly acidic,normal
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,0.59,9.3,red,very acidic,normal
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,0.54,9.4,red,quite acidic,normal
9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,0.63,9.5,red,quite acidic,normal
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,0.53,9.4,red,quite acidic,bad
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,0.68,11.0,red,quite acidic,bad
7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,0.65,11.0,red,midly acidic,normal
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,0.65,10.1,red,quite acidic,bad
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,0.64,10.4,red,quite acidic,normal
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,0.71,11.5,red,quite acidic,good
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,0.64,10.4,red,quite acidic,normal
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,0.71,11.5,red,quite acidic,good
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,0.62,9.7,red,quite acidic,bad
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,0.63,9.3,red,quite acidic,bad
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,0.7,9.5,red,quite acidic,normal
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,0.69,9.2,red,very acidic,normal
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,0.69,9.2,red,very acidic,normal
11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,0.74,11.5,red,very acidic,good
10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,0.83,11.5,red,quite acidic,bad
13.4,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,0.67,9.7,red,very acidic,normal
10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,0.62,9.5,red,very acidic,bad
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,0.66,12.5,red,quite acidic,normal
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,0.66,12.5,red,quite acidic,normal
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,0.54,9.4,red,quite acidic,normal
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,0.52,11.0,red,very acidic,bad
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,0.74,11.7,red,quite acidic,good
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,0.84,12.2,red,very acidic,good
8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,0.7,12.5,red,quite acidic,normal
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,0.64,10.3,red,quite acidic,bad
12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,1.0,11.5,red,very acidic,normal
12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,1.36,9.8,red,very acidic,good
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,1.18,9.2,red,very acidic,normal
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,0.87,11.3,red,quite acidic,normal
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,0.75,9.8,red,quite acidic,normal
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,0.75,9.8,red,quite acidic,normal
11.9,0.57,0.5,2.6,0.082,6.0,32.0,1.0006,0.78,10.7,red,very acidic,normal
7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,0.81,9.9,red,acidic,bad
6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,0.89,12.3,red,midly acidic,good
13.8,0.49,0.67,3.0,0.093,6.0,15.0,0.9986,0.93,12.0,red,very acidic,normal
9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,0.92,10.0,red,very acidic,normal
9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,0.86,9.4,red,quite acidic,normal
10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,0.98,9.9,red,quite acidic,normal
9.1,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,0.83,9.4,red,quite acidic,normal
7.7,0.665,0.0,2.4,0.09,8.0,19.0,0.9974,0.73,9.3,red,quite acidic,bad
13.5,0.53,0.79,4.8,0.12,23.0,77.0,1.0018,0.77,13.0,red,very acidic,bad
6.1,0.21,0.4,1.4,0.066,40.5,165.0,0.9912,0.59,11.9,red,quite acidic,normal
6.7,0.75,0.01,2.4,0.078,17.0,32.0,0.9955,0.61,12.8,red,midly acidic,normal
11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,0.88,11.0,red,quite acidic,bad
